날짜,노선번호,역/정류장명,승차인원,하차인원,교통수단
20230906,9호선,신목동,4994,4409,지하철
20230906,9호선,선유도,10130,9643,지하철
20230906,9호선,당산,21340,21321,지하철
20230906,9호선,국회의사당,20045,20704,지하철
20230906,9호선,여의도,33240,32012,지하철
20230906,9호선,샛강,7200,7446,지하철
20230906,9호선,노량진,28012,27008,지하철
20230906,9호선,노들,5292,4318,지하철
20230906,9호선,흑석(중앙대입구),11423,11392,지하철
20230906,9호선,동작(현충원),1871,1529,지하철
20230906,9호선,구반포,1150,1222,지하철
20230906,9호선,신반포,4413,4490,지하철
20230906,9호선,고속터미널,14539,18844,지하철
20230906,9호선,사평,4555,4417,지하철
20230906,9호선,신논현,32412,31536,지하철
20230906,9호선2~3단계,언주,13035,13157,지하철
20230906,9호선2~3단계,선정릉,11507,12355,지하철
20230906,9호선2~3단계,삼성중앙,9451,9712,지하철
20230906,9호선2~3단계,봉은사,23197,24210,지하철
20230906,9호선2~3단계,종합운동장,5200,5419,지하철
20230906,9호선2~3단계,삼전,8168,7849,지하철
20230906,9호선2~3단계,석촌고분,7662,7542,지하철
20230906,9호선2~3단계,석촌,9804,8925,지하철
20230906,9호선2~3단계,송파나루,5749,6217,지하철
20230906,9호선2~3단계,한성백제,3149,2822,지하철
20230906,9호선2~3단계,올림픽공원(한국체대),7553,7694,지하철
20230906,9호선2~3단계,둔촌오륜,1306,1317,지하철
20230906,9호선2~3단계,중앙보훈병원,13964,12247,지하철
20230906,경강선,판교,6427,6480,지하철
20230906,경강선,이매,1397,1189,지하철
20230906,경강선,삼동,2904,2675,지하철
20230906,경강선,경기광주,8955,8285,지하철
20230906,경강선,초월,3885,3702,지하철
20230906,경강선,곤지암,2667,2454,지하철
20230906,경강선,신둔도예촌,1739,1586,지하철
20230906,경강선,이천,2784,2991,지하철
20230906,경강선,부발,2350,2306,지하철
20230906,경강선,세종대왕릉,352,345,지하철
20230906,경강선,여주,2967,2891,지하철
20230906,경부선,서울역,7790,2608,지하철
20230906,경부선,남영,11416,12163,지하철
20230906,경부선,용산,36841,37605,지하철
20230906,경부선,노량진,8854,8895,지하철
20230906,경부선,대방,12119,13587,지하철
20230906,경부선,영등포,40464,41450,지하철
20230906,경부선,신도림,4231,4473,지하철
20230906,경부선,신길,9953,8458,지하철
20230906,경부선,구로,19559,19687,지하철
20230906,경부선,가산디지털단지,18978,21514,지하철
20230906,경부선,금천구청,12271,12351,지하철
20230906,경부선,석수,10248,9275,지하철
20230906,경부선,관악,8303,7918,지하철
20230906,경부선,안양,29092,28947,지하철
20230906,경부선,명학,11067,10931,지하철
20230906,경부선,금정,31108,31469,지하철
20230906,경부선,군포,8278,7973,지하철
20230906,경부선,의왕,10057,9965,지하철
20230906,경부선,성균관대,17324,17145,지하철
20230906,경부선,화서,9686,9283,지하철
20230906,경부선,수원,38102,40177,지하철
20230906,경부선,독산,19998,20783,지하철
20230906,경부선,세류,3561,3159,지하철
20230906,경부선,병점,18095,17862,지하철
20230906,경부선,세마,3412,3276,지하철
20230906,경부선,오산대,4532,4134,지하철
20230906,경부선,오산,10920,11035,지하철
20230906,경부선,진위,2066,1815,지하철
20230906,경부선,송탄,4665,4524,지하철
20230906,경부선,서정리,9128,8326,지하철
20230906,경부선,평택지제,4504,4553,지하철
20230906,경부선,평택,13960,13877,지하철
20230906,경부선,성환,7665,7450,지하철
20230906,경부선,직산,929,902,지하철
20230906,경부선,두정,8979,9844,지하철
20230906,경부선,천안,7829,6805,지하철
20230906,경부선,당정,7203,6832,지하철
20230906,경부선,서동탄,1609,1373,지하철
20230906,경부선,광명,3710,3098,지하철
20230906,경원선,이촌(국립중앙박물관),4489,3471,지하철
20230906,경원선,서빙고,2490,2282,지하철
20230906,경원선,한남,4674,4453,지하철
20230906,경원선,옥수,70,46,지하철
20230906,경원선,응봉,2114,1798,지하철
20230906,경원선,왕십리(성동구청),18586,18543,지하철
20230906,경원선,청량리(서울시립대입구),16480,17688,지하철
20230906,경원선,외대앞,11549,11508,지하철
20230906,경원선,신이문,9230,8503,지하철
20230906,경원선,석계,8547,9620,지하철
20230906,경원선,광운대,10386,9891,지하철
20230906,경원선,월계,9101,8458,지하철
20230906,경원선,녹천,5123,4325,지하철
20230906,경원선,방학,10948,10532,지하철
20230906,경원선,도봉,6470,6200,지하철
20230906,경원선,도봉산,7998,5215,지하철
20230906,경원선,망월사,11150,11668,지하철
20230906,경원선,회룡,14442,14157,지하철
20230906,경원선,의정부,19499,19949,지하철
20230906,경원선,가능,7392,7065,지하철
20230906,경원선,녹양,5014,4721,지하철
20230906,경원선,양주,8551,8060,지하철
20230906,경원선,덕계,5400,4805,지하철
20230906,경원선,덕정,6928,6527,지하철
20230906,경원선,지행,6987,7056,지하철
20230906,경원선,동두천중앙,3175,3134,지하철
20230906,경원선,보산,1492,1387,지하철
20230906,경원선,동두천,2781,2936,지하철
20230906,경원선,소요산,2585,2285,지하철
20230906,경의선,서울역,5331,6664,지하철
20230906,경의선,신촌,1242,1571,지하철
20230906,경의선,효창공원앞,3932,4320,지하철
20230906,경의선,공덕,4326,3669,지하철
20230906,경의선,서강대,2736,2706,지하철
20230906,경의선,홍대입구,2028,2384,지하철
20230906,경의선,가좌,6740,6455,지하철
20230906,경의선,디지털미디어시티,3087,2803,지하철
20230906,경의선,수색,3606,3775,지하철
20230906,경의선,화전,4086,3874,지하철
20230906,경의선,강매,3706,3164,지하철
20230906,경의선,행신,9188,9165,지하철
20230906,경의선,능곡,5560,5071,지하철
20230906,경의선,곡산,741,777,지하철
20230906,경의선,백마,8244,7981,지하철
20230906,경의선,풍산,6539,6190,지하철
20230906,경의선,일산,11703,11513,지하철
20230906,경의선,탄현,8915,8504,지하철
20230906,경의선,야당,9362,9251,지하철
20230906,경의선,운정,8371,7756,지하철
20230906,경의선,금릉,5926,5712,지하철
20230906,경의선,금촌,7416,7265,지하철
20230906,경의선,월롱,2715,2446,지하철
20230906,경의선,파주,1723,1362,지하철
20230906,경의선,문산,5629,5491,지하철
20230906,경의선,임진강,11,13,지하철
20230906,경의선,운천,6,2,지하철
20230906,경인선,개봉,24632,24219,지하철
20230906,경인선,오류동,12803,11991,지하철
20230906,경인선,역곡,31271,30826,지하철
20230906,경인선,부천,34341,34392,지하철
20230906,경인선,송내,30187,29834,지하철
20230906,경인선,부평,29098,31266,지하철
20230906,경인선,백운,8223,7876,지하철
20230906,경인선,동암,17164,17347,지하철
20230906,경인선,주안,21250,19753,지하철
20230906,경인선,제물포,12452,12005,지하철
20230906,경인선,동인천,16166,15243,지하철
20230906,경인선,인천,4017,3176,지하철
20230906,경인선,구일,7962,7774,지하철
20230906,경인선,소사,8925,8863,지하철
20230906,경인선,부개,9903,9128,지하철
20230906,경인선,간석,6485,6156,지하철
20230906,경인선,도원,3757,3812,지하철
20230906,경인선,온수(성공회대입구),7340,7014,지하철
20230906,경인선,중동,10240,9567,지하철
20230906,경인선,도화,4656,4186,지하철
20230906,경춘선,신내,2674,2458,지하철
20230906,경춘선,갈매,3617,3085,지하철
20230906,경춘선,별내,3512,3415,지하철
20230906,경춘선,퇴계원,4011,3648,지하철
20230906,경춘선,사릉,2717,2559,지하철
20230906,경춘선,금곡,1705,1645,지하철
20230906,경춘선,평내호평,7165,7066,지하철
20230906,경춘선,천마산,1783,1645,지하철
20230906,경춘선,마석,4368,4170,지하철
20230906,경춘선,대성리,556,482,지하철
20230906,경춘선,청평,1851,1827,지하철
20230906,경춘선,상천,302,282,지하철
20230906,경춘선,가평,1746,1743,지하철
20230906,경춘선,굴봉산,125,135,지하철
20230906,경춘선,백양리,98,103,지하철
20230906,경춘선,강촌,478,491,지하철
20230906,경춘선,김유정,311,336,지하철
20230906,경춘선,남춘천,2581,2524,지하철
20230906,경춘선,춘천,1778,1603,지하철
20230906,공항철도 1호선,서울역,12192,10704,지하철
20230906,공항철도 1호선,공덕,3021,3949,지하철
20230906,공항철도 1호선,홍대입구,12862,12857,지하철
20230906,공항철도 1호선,디지털미디어시티,16517,15298,지하철
20230906,공항철도 1호선,마곡나루(서울식물원),12876,12212,지하철
20230906,공항철도 1호선,김포공항,10785,5852,지하철
20230906,공항철도 1호선,계양,14473,13620,지하철
20230906,공항철도 1호선,검암,7735,7671,지하철
20230906,공항철도 1호선,청라국제도시,8037,7744,지하철
20230906,공항철도 1호선,운서,9304,9656,지하철
20230906,공항철도 1호선,공항화물청사,2451,2647,지하철
20230906,공항철도 1호선,인천공항1터미널,13148,12198,지하철
20230906,공항철도 1호선,인천공항2터미널,6138,5477,지하철
20230906,공항철도 1호선,영종,4200,4183,지하철
20230906,과천선,선바위,9066,7977,지하철
20230906,과천선,경마공원,1895,1904,지하철
20230906,과천선,대공원,3358,3459,지하철
20230906,과천선,과천,7213,6751,지하철
20230906,과천선,정부과천청사,12801,13334,지하철
20230906,과천선,인덕원,27665,28533,지하철
20230906,과천선,평촌,20629,19971,지하철
20230906,과천선,범계,29668,29703,지하철
20230906,분당선,선릉,15402,23606,지하철
20230906,분당선,한티,17028,18012,지하철
20230906,분당선,도곡,8914,8539,지하철
20230906,분당선,구룡,3232,3017,지하철
20230906,분당선,개포동,5754,5941,지하철
20230906,분당선,대모산입구,6758,6290,지하철
20230906,분당선,수서,15534,16218,지하철
20230906,분당선,복정,1,0,지하철
20230906,분당선,수원,8919,7845,지하철
20230906,분당선,서울숲,13144,13622,지하철
20230906,분당선,압구정로데오,20984,23406,지하철
20230906,분당선,강남구청,11137,12692,지하철
20230906,분당선,선정릉,9265,9731,지하철
20230906,분당선,가천대,14077,14684,지하철
20230906,분당선,태평,14541,13946,지하철
20230906,분당선,모란,21668,21918,지하철
20230906,분당선,야탑,28514,29999,지하철
20230906,분당선,서현,25645,26376,지하철
20230906,분당선,수내,15476,15757,지하철
20230906,분당선,정자,20669,21530,지하철
20230906,분당선,미금,16897,18024,지하철
20230906,분당선,오리,12681,10708,지하철
20230906,분당선,이매,7109,6221,지하철
20230906,분당선,보정,3174,2866,지하철
20230906,분당선,죽전,15931,17738,지하철
20230906,분당선,구성,5569,5791,지하철
20230906,분당선,신갈,5397,5240,지하철
20230906,분당선,기흥,12680,11777,지하철
20230906,분당선,상갈,6308,6012,지하철
20230906,분당선,청명,5015,4927,지하철
20230906,분당선,영통,10081,10206,지하철
20230906,분당선,망포,17192,16631,지하철
20230906,분당선,매탄권선,6118,5987,지하철
20230906,분당선,수원시청,14461,15737,지하철
20230906,분당선,매교,5791,5763,지하철
20230906,서해선,김포공항,2730,3408,지하철
20230906,서해선,원종,4316,4513,지하철
20230906,서해선,부천종합운동장,2647,2048,지하철
20230906,수인선,고색,6103,5813,지하철
20230906,수인선,오목천,5699,4778,지하철
20230906,수인선,어천,1198,1259,지하철
20230906,수인선,야목,474,363,지하철
20230906,수인선,사리,5779,5017,지하철
20230906,수인선,달월,108,61,지하철
20230906,수인선,월곶,3249,3046,지하철
20230906,수인선,소래포구,6052,5683,지하철
20230906,수인선,인천논현,5988,6446,지하철
20230906,수인선,호구포,4624,4687,지하철
20230906,수인선,남동인더스파크,2453,2710,지하철
20230906,수인선,원인재,4815,4996,지하철
20230906,수인선,연수,5105,5031,지하철
20230906,수인선,송도,2837,2455,지하철
20230906,수인선,인하대,8640,8294,지하철
20230906,수인선,숭의,4627,4244,지하철
20230906,수인선,신포,1969,2033,지하철
20230906,수인선,인천,1094,1704,지하철
20230906,신림선,샛강,3285,3729,지하철
20230906,신림선,대방,3071,2148,지하철
20230906,신림선,서울지방병무청,3235,3529,지하철
20230906,신림선,보라매,4427,4031,지하철
20230906,신림선,보라매공원,2400,2571,지하철
20230906,신림선,보라매병원,8557,9009,지하철
20230906,신림선,당곡,5081,4969,지하철
20230906,신림선,신림,1959,2634,지하철
20230906,신림선,서원,3911,3443,지하철
20230906,신림선,서울대벤처타운,9979,9221,지하철
20230906,신림선,관악산(서울대),3452,3639,지하철
20230906,안산선,산본,17848,19294,지하철
20230906,안산선,대야미,5501,4907,지하철
20230906,안산선,반월,4806,4714,지하철
20230906,안산선,상록수,17591,18085,지하철
20230906,안산선,한대앞,11165,11370,지하철
20230906,안산선,중앙,20391,21465,지하철
20230906,안산선,고잔,9926,9326,지하철
20230906,안산선,초지,6113,6229,지하철
20230906,안산선,안산,12695,11503,지하철
20230906,안산선,신길온천,2070,1907,지하철
20230906,안산선,정왕,11241,11668,지하철
20230906,안산선,오이도,9086,9054,지하철
20230906,안산선,수리산,4756,3931,지하철
20230906,우이신설선,북한산우이,3193,2807,지하철
20230906,우이신설선,솔밭공원,2972,2842,지하철
20230906,우이신설선,4.19민주묘지,4559,4549,지하철
20230906,우이신설선,가오리,4940,4945,지하철
20230906,우이신설선,화계,4034,3886,지하철
20230906,우이신설선,삼양,2240,2408,지하철
20230906,우이신설선,삼양사거리,2924,2940,지하철
20230906,우이신설선,솔샘,6720,6407,지하철
20230906,우이신설선,북한산보국문,7001,6889,지하철
20230906,우이신설선,정릉,5485,5061,지하철
20230906,우이신설선,성신여대입구(돈암),4036,4353,지하철
20230906,우이신설선,보문,1774,1783,지하철
20230906,우이신설선,신설동,2555,2461,지하철
20230906,일산선,원흥,13286,12655,지하철
20230906,일산선,삼송,21443,20809,지하철
20230906,일산선,원당,12459,11844,지하철
20230906,일산선,화정,19518,20057,지하철
20230906,일산선,대곡,3236,2296,지하철
20230906,일산선,백석,10967,11019,지하철
20230906,일산선,마두,8849,9018,지하철
20230906,일산선,정발산,7711,7931,지하철
20230906,일산선,주엽,10844,10849,지하철
20230906,일산선,대화,15374,11951,지하철
20230906,장항선,봉명,1454,1499,지하철
20230906,장항선,쌍용(나사렛대),3304,3111,지하철
20230906,장항선,아산,4217,3762,지하철
20230906,장항선,탕정,1603,1408,지하철
20230906,장항선,배방,1272,1179,지하철
20230906,장항선,온양온천,4236,4344,지하철
20230906,장항선,신창(순천향대),2907,2882,지하철
20230906,중앙선,회기,30990,29914,지하철
20230906,중앙선,중랑,6248,5973,지하철
20230906,중앙선,상봉(시외버스터미널),6319,6318,지하철
20230906,중앙선,망우,8535,8294,지하철
20230906,중앙선,양원,3661,3562,지하철
20230906,중앙선,구리,14444,14707,지하철
20230906,중앙선,도농,13146,11723,지하철
20230906,중앙선,양정,702,530,지하철
20230906,중앙선,덕소,6245,6073,지하철
20230906,중앙선,도심,2758,2151,지하철
20230906,중앙선,팔당,872,835,지하철
20230906,중앙선,운길산,696,664,지하철
20230906,중앙선,양수,2134,2153,지하철
20230906,중앙선,신원,233,214,지하철
20230906,중앙선,국수,828,840,지하철
20230906,중앙선,아신,670,642,지하철
20230906,중앙선,오빈,351,358,지하철
20230906,중앙선,양평,3157,3170,지하철
20230906,중앙선,원덕,370,393,지하철
20230906,중앙선,용문,2056,1985,지하철
20230906,중앙선,지평,55,77,지하철
20230907,1호선,서울역,55807,52934,지하철
20230907,1호선,시청,29942,30210,지하철
20230907,1호선,종각,44732,44556,지하철
20230907,1호선,종로3가,28877,26109,지하철
20230907,1호선,종로5가,27258,26939,지하철
20230907,1호선,동대문,11907,11537,지하철
20230907,1호선,신설동,15590,14989,지하철
20230907,1호선,제기동,19103,19422,지하철
20230907,1호선,청량리(서울시립대입구),23242,22595,지하철
20230907,1호선,동묘앞,8602,8758,지하철
20230907,2호선,시청,29628,28461,지하철
20230907,2호선,을지로입구,53822,55683,지하철
20230907,2호선,을지로3가,28050,28096,지하철
20230907,2호선,을지로4가,16270,16366,지하철
20230907,2호선,동대문역사문화공원(DDP),17921,20361,지하철
20230907,2호선,신당,16081,16875,지하철
20230907,2호선,상왕십리,16132,15758,지하철
20230907,2호선,왕십리(성동구청),18151,15096,지하철
20230907,2호선,한양대,16661,18712,지하철
20230907,2호선,뚝섬,25512,27396,지하철
20230907,2호선,성수,43248,47829,지하철
20230907,2호선,건대입구,38027,40145,지하철
20230907,2호선,구의(광진구청),27311,26462,지하철
20230907,2호선,강변(동서울터미널),32720,29927,지하철
20230907,2호선,잠실나루,17511,16964,지하철
20230907,2호선,잠실(송파구청),79499,80417,지하철
20230907,2호선,잠실새내,25977,25632,지하철
20230907,2호선,종합운동장,20756,23577,지하철
20230907,2호선,삼성(무역센터),63226,64446,지하철
20230907,2호선,선릉,67514,59315,지하철
20230907,2호선,역삼,59402,67020,지하철
20230907,2호선,강남,88495,84845,지하철
20230907,2호선,교대(법원.검찰청),35992,42919,지하철
20230907,2호선,서초,25315,24426,지하철
20230907,2호선,방배,21943,22414,지하철
20230907,2호선,사당,45889,48045,지하철
20230907,2호선,낙성대(강감찬),30516,29863,지하철
20230907,2호선,서울대입구(관악구청),51943,50476,지하철
20230907,2호선,봉천,26636,24795,지하철
20230907,2호선,신림,58757,56065,지하철
20230907,2호선,신대방,28009,27185,지하철
20230907,2호선,구로디지털단지,64765,64435,지하철
20230907,2호선,대림(구로구청),25635,26260,지하철
20230907,2호선,신도림,54318,53153,지하철
20230907,2호선,문래,25487,25875,지하철
20230907,2호선,영등포구청,24252,25014,지하철
20230907,2호선,당산,20642,24611,지하철
20230907,2호선,합정,33856,36742,지하철
20230907,2호선,홍대입구,65767,70385,지하철
20230907,2호선,신촌,43283,44316,지하철
20230907,2호선,이대,20230,22050,지하철
20230907,2호선,아현,12526,11543,지하철
20230907,2호선,충정로(경기대입구),11385,12262,지하철
20230907,2호선,용답,3343,3400,지하철
20230907,2호선,신답,1876,2120,지하철
20230907,2호선,신설동,3664,3499,지하철
20230907,2호선,도림천,1456,1479,지하철
20230907,2호선,양천구청,7929,8407,지하철
20230907,2호선,신정네거리,11492,11762,지하철
20230907,2호선,용두(동대문구청),2822,2788,지하철
20230907,3호선,지축,7661,7653,지하철
20230907,3호선,구파발,23717,22847,지하철
20230907,3호선,연신내,37982,36175,지하철
20230907,3호선,불광,18306,19738,지하철
20230907,3호선,녹번,18184,16336,지하철
20230907,3호선,홍제,20506,19393,지하철
20230907,3호선,무악재,4967,4835,지하철
20230907,3호선,독립문,7926,8201,지하철
20230907,3호선,경복궁(정부서울청사),28796,29203,지하철
20230907,3호선,안국,30334,31631,지하철
20230907,3호선,종로3가,12394,14131,지하철
20230907,3호선,을지로3가,13247,13501,지하철
20230907,3호선,충무로,2,0,지하철
20230907,3호선,동대입구,14367,16374,지하철
20230907,3호선,약수,14761,14181,지하철
20230907,3호선,금호,8950,8313,지하철
20230907,3호선,옥수,10022,10065,지하철
20230907,3호선,압구정,34145,37038,지하철
20230907,3호선,신사,30134,31395,지하철
20230907,3호선,잠원,5924,5604,지하철
20230907,3호선,고속터미널,46116,41955,지하철
20230907,3호선,교대(법원.검찰청),19304,11916,지하철
20230907,3호선,남부터미널(예술의전당),32158,32353,지하철
20230907,3호선,양재(서초구청),42081,46277,지하철
20230907,3호선,매봉,14179,13861,지하철
20230907,3호선,도곡,5832,5998,지하철
20230907,3호선,대치,13577,13646,지하철
20230907,3호선,학여울,2410,2398,지하철
20230907,3호선,대청,11985,11154,지하철
20230907,3호선,일원,12937,12571,지하철
20230907,3호선,수서,19919,20241,지하철
20230907,3호선,가락시장,10342,10222,지하철
20230907,3호선,경찰병원,8429,8500,지하철
20230907,3호선,오금,7529,6655,지하철
20230907,4호선,당고개,10653,9180,지하철
20230907,4호선,상계,21766,20345,지하철
20230907,4호선,노원,20425,23809,지하철
20230907,4호선,창동,27841,29644,지하철
20230907,4호선,쌍문,31852,29788,지하철
20230907,4호선,수유(강북구청),37597,37681,지하철
20230907,4호선,미아(서울사이버대학),17575,17134,지하철
20230907,4호선,미아사거리,29133,28618,지하철
20230907,4호선,길음,25244,25240,지하철
20230907,4호선,성신여대입구(돈암),24574,23197,지하철
20230907,4호선,한성대입구(삼선교),16493,15679,지하철
20230907,4호선,혜화,39662,40098,지하철
20230907,4호선,동대문,22670,23277,지하철
20230907,4호선,동대문역사문화공원(DDP),22286,19486,지하철
20230907,4호선,충무로,36414,37190,지하철
20230907,4호선,명동,34938,36815,지하철
20230907,4호선,회현(남대문시장),29585,30919,지하철
20230907,4호선,서울역,14472,22511,지하철
20230907,4호선,숙대입구(갈월),18322,17098,지하철
20230907,4호선,삼각지,6587,7316,지하철
20230907,4호선,신용산,20603,21896,지하철
20230907,4호선,이촌(국립중앙박물관),9977,10839,지하철
20230907,4호선,동작(현충원),1574,1669,지하철
20230907,4호선,총신대입구(이수),21045,22582,지하철
20230907,4호선,사당,27271,25768,지하철
20230907,4호선,남태령,1546,1312,지하철
20230907,5호선,방화,7864,7497,지하철
20230907,5호선,개화산,6695,6422,지하철
20230907,5호선,김포공항,9327,7569,지하철
20230907,5호선,송정,6991,6500,지하철
20230907,5호선,마곡,13198,13480,지하철
20230907,5호선,발산,23931,25063,지하철
20230907,5호선,우장산,16826,16528,지하철
20230907,5호선,화곡,31678,29580,지하철
20230907,5호선,까치산,31192,30079,지하철
20230907,5호선,신정(은행정),15112,12648,지하철
20230907,5호선,목동,18789,19948,지하철
20230907,5호선,오목교(목동운동장앞),23697,25337,지하철
20230907,5호선,양평,8528,8228,지하철
20230907,5호선,영등포구청,5187,5110,지하철
20230907,5호선,영등포시장,11720,11985,지하철
20230907,5호선,신길,5159,5264,지하철
20230907,5호선,여의도,32128,34642,지하철
20230907,5호선,여의나루,15002,15922,지하철
20230907,5호선,마포,16527,16969,지하철
20230907,5호선,공덕,16657,17460,지하철
20230907,5호선,애오개,7815,7766,지하철
20230907,5호선,충정로(경기대입구),5483,5731,지하철
20230907,5호선,서대문,23582,24078,지하철
20230907,5호선,광화문(세종문화회관),37567,39957,지하철
20230907,5호선,종로3가,15477,15187,지하철
20230907,5호선,을지로4가,7510,7693,지하철
20230907,5호선,동대문역사문화공원(DDP),3516,4132,지하철
20230907,5호선,청구,4389,4190,지하철
20230907,5호선,신금호,7244,7630,지하철
20230907,5호선,행당,9191,8167,지하철
20230907,5호선,왕십리(성동구청),4889,5672,지하철
20230907,5호선,마장,6880,6380,지하철
20230907,5호선,답십리,17862,16227,지하철
20230907,5호선,장한평,21254,21074,지하철
20230907,5호선,군자(능동),12792,14244,지하철
20230907,5호선,아차산(어린이대공원후문),16267,15433,지하철
20230907,5호선,광나루(장신대),15496,14344,지하철
20230907,5호선,천호(풍납토성),20109,20088,지하철
20230907,5호선,강동,20222,19692,지하철
20230907,5호선,길동,8910,9254,지하철
20230907,5호선,굽은다리(강동구민회관앞),10664,10123,지하철
20230907,5호선,명일,10366,10296,지하철
20230907,5호선,고덕,11703,11588,지하철
20230907,5호선,상일동,16388,15371,지하철
20230907,5호선,둔촌동,9578,9472,지하철
20230907,5호선,올림픽공원(한국체대),5328,4593,지하철
20230907,5호선,방이,8109,8498,지하철
20230907,5호선,오금,4341,4395,지하철
20230907,5호선,개롱,7509,7695,지하철
20230907,5호선,거여,11679,11229,지하철
20230907,5호선,마천,8639,7992,지하철
20230907,5호선,강일,6377,5990,지하철
20230907,5호선,미사,19135,19602,지하철
20230907,5호선,하남풍산,4988,5003,지하철
20230907,5호선,하남시청(덕풍·신장),8579,8344,지하철
20230907,5호선,하남검단산,6843,6351,지하철
20230907,6호선,응암,19868,19530,지하철
20230907,6호선,역촌,4386,5112,지하철
20230907,6호선,불광,5071,4929,지하철
20230907,6호선,독바위,3122,3174,지하철
20230907,6호선,구산,8917,6770,지하철
20230907,6호선,새절(신사),14824,13586,지하철
20230907,6호선,증산(명지대앞),10963,10897,지하철
20230907,6호선,디지털미디어시티,16729,18588,지하철
20230907,6호선,월드컵경기장(성산),4788,4953,지하철
20230907,6호선,마포구청,16287,14613,지하철
20230907,6호선,망원,15718,16935,지하철
20230907,6호선,합정,14306,14429,지하철
20230907,6호선,상수,10747,12669,지하철
20230907,6호선,광흥창(서강),10927,10473,지하철
20230907,6호선,대흥(서강대앞),11333,11870,지하철
20230907,6호선,공덕,21708,21121,지하철
20230907,6호선,효창공원앞,8330,8005,지하철
20230907,6호선,삼각지,8512,7373,지하철
20230907,6호선,녹사평(용산구청),5522,5374,지하철
20230907,6호선,이태원,11816,12599,지하철
20230907,6호선,한강진,10672,12328,지하철
20230907,6호선,버티고개,2503,2473,지하철
20230907,6호선,약수,4309,4224,지하철
20230907,6호선,청구,4367,4394,지하철
20230907,6호선,신당,10366,10742,지하철
20230907,6호선,동묘앞,8694,9105,지하철
20230907,6호선,창신,4258,3710,지하철
20230907,6호선,보문,8959,8284,지하철
20230907,6호선,안암(고대병원앞),16924,17069,지하철
20230907,6호선,고려대(종암),11053,10701,지하철
20230907,6호선,월곡(동덕여대),14876,14321,지하철
20230907,6호선,상월곡(한국과학기술연구원),8380,8019,지하철
20230907,6호선,돌곶이,11618,10451,지하철
20230907,6호선,석계,14252,14790,지하철
20230907,6호선,태릉입구,6385,7479,지하철
20230907,6호선,화랑대(서울여대입구),14722,11120,지하철
20230907,6호선,봉화산(서울의료원),10244,9514,지하철
20230907,6호선,신내,1,0,지하철
20230907,7호선,장암,2937,1236,지하철
20230907,7호선,도봉산,10678,12188,지하철
20230907,7호선,수락산,14056,13940,지하철
20230907,7호선,마들,14701,13932,지하철
20230907,7호선,노원,21895,22496,지하철
20230907,7호선,중계,16986,15547,지하철
20230907,7호선,하계,20434,19264,지하철
20230907,7호선,공릉(서울과학기술대),13951,13709,지하철
20230907,7호선,태릉입구,10693,10070,지하철
20230907,7호선,먹골,11297,11110,지하철
20230907,7호선,중화,11871,11683,지하철
20230907,7호선,상봉(시외버스터미널),18478,17712,지하철
20230907,7호선,면목,17660,16987,지하철
20230907,7호선,사가정,17943,18236,지하철
20230907,7호선,용마산(용마폭포공원),6627,6562,지하철
20230907,7호선,중곡,12464,11723,지하철
20230907,7호선,군자(능동),17006,13286,지하철
20230907,7호선,어린이대공원(세종대),20327,20874,지하철
20230907,7호선,건대입구,15605,16057,지하철
20230907,7호선,뚝섬유원지,10577,10149,지하철
20230907,7호선,청담,21940,24116,지하철
20230907,7호선,강남구청,18897,20949,지하철
20230907,7호선,학동,27858,29501,지하철
20230907,7호선,논현,20188,20421,지하철
20230907,7호선,반포,7140,6896,지하철
20230907,7호선,고속터미널,17224,15125,지하철
20230907,7호선,내방,16909,17292,지하철
20230907,7호선,이수,17695,17201,지하철
20230907,7호선,남성,13309,12461,지하철
20230907,7호선,숭실대입구(살피재),18342,18457,지하철
20230907,7호선,상도,14221,14144,지하철
20230907,7호선,장승배기,10392,10159,지하철
20230907,7호선,신대방삼거리,16845,16114,지하철
20230907,7호선,보라매,7766,7964,지하철
20230907,7호선,신풍,12541,11727,지하철
20230907,7호선,대림(구로구청),8573,8578,지하철
20230907,7호선,남구로,17089,17814,지하철
20230907,7호선,가산디지털단지,50910,51576,지하철
20230907,7호선,철산,23661,24242,지하철
20230907,7호선,광명사거리,22198,21992,지하철
20230907,7호선,천왕,13109,12479,지하철
20230907,7호선,온수(성공회대입구),12192,11115,지하철
20230907,8호선,암사,20953,18424,지하철
20230907,8호선,천호(풍납토성),15987,18337,지하철
20230907,8호선,강동구청,12107,12567,지하철
20230907,8호선,몽촌토성(평화의문),7160,7131,지하철
20230907,8호선,잠실(송파구청),16150,19093,지하철
20230907,8호선,석촌,8570,9891,지하철
20230907,8호선,송파,10637,10359,지하철
20230907,8호선,가락시장,8867,9686,지하철
20230907,8호선,문정,24142,25464,지하철
20230907,8호선,장지,18825,17243,지하철
20230907,8호선,복정,10969,9163,지하철
20230907,8호선,산성,5844,6014,지하철
20230907,8호선,남한산성입구(성남법원.검찰청),16722,15404,지하철
20230907,8호선,단대오거리,13782,13256,지하철
20230907,8호선,신흥,5564,5913,지하철
20230907,8호선,수진,5862,5365,지하철
20230907,8호선,모란,5096,3899,지하철
20230907,8호선,남위례,7723,7920,지하철
20230907,9호선,개화,3304,2097,지하철
20230907,9호선,김포공항,7174,10718,지하철
20230907,9호선,공항시장,3309,3667,지하철
20230907,9호선,신방화,7833,7562,지하철
